Date,Country,City,no2_mean,Longitude,Latitude
2020-04-23,AU,Canberra,2.3,149.1012676,-35.2975906
2020-04-24,AU,Canberra,2.8,149.1012676,-35.2975906
2020-04-25,AU,Canberra,1.4,149.1012676,-35.2975906
2020-04-26,AU,Canberra,1.9,149.1012676,-35.2975906
2020-04-27,AU,Canberra,3.2,149.1012676,-35.2975906
2020-04-28,AU,Canberra,2.8,149.1012676,-35.2975906
2020-04-29,AU,Canberra,1.9,149.1012676,-35.2975906
2020-04-30,AU,Canberra,1.4,149.1012676,-35.2975906
2020-01-01,AU,Darwin,0.7,130.8410469,-12.46044
2020-01-02,AU,Darwin,0.6,130.8410469,-12.46044
2020-01-03,AU,Darwin,0.6,130.8410469,-12.46044
2020-01-04,AU,Darwin,0.5,130.8410469,-12.46044
2020-01-05,AU,Darwin,0.6,130.8410469,-12.46044
2020-01-06,AU,Darwin,0.7,130.8410469,-12.46044
2020-01-07,AU,Darwin,0.6,130.8410469,-12.46044
2020-01-08,AU,Darwin,0.4,130.8410469,-12.46044
2020-01-09,AU,Darwin,0.5,130.8410469,-12.46044
2020-01-10,AU,Darwin,0.3,130.8410469,-12.46044
2020-01-11,AU,Darwin,0.4,130.8410469,-12.46044
2020-01-12,AU,Darwin,0.3,130.8410469,-12.46044
2020-01-13,AU,Darwin,0.8,130.8410469,-12.46044
2020-01-14,AU,Darwin,0.4,130.8410469,-12.46044
2020-01-15,AU,Darwin,0.4,130.8410469,-12.46044
2020-01-16,AU,Darwin,0.4,130.8410469,-12.46044
2020-01-17,AU,Darwin,0.7,130.8410469,-12.46044
2020-01-18,AU,Darwin,0.6,130.8410469,-12.46044
2020-01-21,AU,Darwin,0.5,130.8410469,-12.46044
2020-01-22,AU,Darwin,1.4,130.8410469,-12.46044
2020-01-23,AU,Darwin,0.4,130.8410469,-12.46044
2020-01-24,AU,Darwin,0.3,130.8410469,-12.46044
2020-01-25,AU,Darwin,0.3,130.8410469,-12.46044
2020-01-26,AU,Darwin,0.2,130.8410469,-12.46044
2020-01-27,AU,Darwin,0.2,130.8410469,-12.46044
2020-01-28,AU,Darwin,0.2,130.8410469,-12.46044
2020-01-29,AU,Darwin,0.4,130.8410469,-12.46044
2020-01-30,AU,Darwin,0.2,130.8410469,-12.46044
2020-01-31,AU,Darwin,0.2,130.8410469,-12.46044
2020-02-01,AU,Darwin,0.2,130.8410469,-12.46044
2020-02-02,AU,Darwin,0.2,130.8410469,-12.46044
2020-02-03,AU,Darwin,0.3,130.8410469,-12.46044
2020-02-04,AU,Darwin,0.5,130.8410469,-12.46044
2020-02-05,AU,Darwin,0.4,130.8410469,-12.46044
2020-02-06,AU,Darwin,0.3,130.8410469,-12.46044
2020-02-07,AU,Darwin,0.3,130.8410469,-12.46044
2020-02-08,AU,Darwin,0.3,130.8410469,-12.46044
2020-02-09,AU,Darwin,0.3,130.8410469,-12.46044
2020-02-10,AU,Darwin,0.3,130.8410469,-12.46044
2020-02-11,AU,Darwin,0.4,130.8410469,-12.46044
2020-02-12,AU,Darwin,0.3,130.8410469,-12.46044
2020-02-13,AU,Darwin,0.3,130.8410469,-12.46044
2020-02-14,AU,Darwin,0.3,130.8410469,-12.46044
2020-02-15,AU,Darwin,0.2,130.8410469,-12.46044
2020-02-16,AU,Darwin,0.3,130.8410469,-12.46044
2020-02-17,AU,Darwin,0.6,130.8410469,-12.46044
2020-02-18,AU,Darwin,0.6,130.8410469,-12.46044
2020-02-19,AU,Darwin,0.5,130.8410469,-12.46044
2020-02-20,AU,Darwin,0.3,130.8410469,-12.46044
2020-02-21,AU,Darwin,0.5,130.8410469,-12.46044
2020-02-22,AU,Darwin,0.3,130.8410469,-12.46044
2020-02-23,AU,Darwin,0.2,130.8410469,-12.46044
2020-02-24,AU,Darwin,0.3,130.8410469,-12.46044
2020-02-25,AU,Darwin,0.2,130.8410469,-12.46044
2020-02-26,AU,Darwin,0.2,130.8410469,-12.46044
2020-02-27,AU,Darwin,0.4,130.8410469,-12.46044
2020-02-28,AU,Darwin,0.4,130.8410469,-12.46044
2020-02-29,AU,Darwin,0.4,130.8410469,-12.46044
2020-03-01,AU,Darwin,0.3,130.8410469,-12.46044
2020-03-02,AU,Darwin,0.5,130.8410469,-12.46044
2020-03-03,AU,Darwin,0.6,130.8410469,-12.46044
2020-03-04,AU,Darwin,0.2,130.8410469,-12.46044
2020-03-05,AU,Darwin,0.4,130.8410469,-12.46044
2020-03-06,AU,Darwin,0.3,130.8410469,-12.46044
2020-03-07,AU,Darwin,0.5,130.8410469,-12.46044
2020-03-08,AU,Darwin,0.2,130.8410469,-12.46044
2020-03-09,AU,Darwin,0.6,130.8410469,-12.46044
2020-03-10,AU,Darwin,0.4,130.8410469,-12.46044
2020-03-11,AU,Darwin,0.3,130.8410469,-12.46044
2020-03-12,AU,Darwin,0.3,130.8410469,-12.46044
2020-03-13,AU,Darwin,0.4,130.8410469,-12.46044
2020-03-15,AU,Darwin,0.3,130.8410469,-12.46044
2020-03-16,AU,Darwin,0.4,130.8410469,-12.46044
2020-03-17,AU,Darwin,0.5,130.8410469,-12.46044
2020-03-18,AU,Darwin,0.5,130.8410469,-12.46044
2020-03-19,AU,Darwin,0.4,130.8410469,-12.46044
2020-03-20,AU,Darwin,0.4,130.8410469,-12.46044
2020-03-21,AU,Darwin,0.3,130.8410469,-12.46044
2020-03-22,AU,Darwin,0.4,130.8410469,-12.46044
2020-03-23,AU,Darwin,0.6,130.8410469,-12.46044
2020-03-24,AU,Darwin,0.6,130.8410469,-12.46044
2020-03-25,AU,Darwin,0.3,130.8410469,-12.46044
2020-03-26,AU,Darwin,0.2,130.8410469,-12.46044
2020-03-27,AU,Darwin,0.3,130.8410469,-12.46044
2020-03-28,AU,Darwin,0.4,130.8410469,-12.46044
2020-03-29,AU,Darwin,0.4,130.8410469,-12.46044
2020-03-30,AU,Darwin,0.6,130.8410469,-12.46044
2020-03-31,AU,Darwin,0.5,130.8410469,-12.46044
2020-04-01,AU,Darwin,0.4,130.8410469,-12.46044
2020-04-02,AU,Darwin,0.4,130.8410469,-12.46044
2020-04-03,AU,Darwin,0.5,130.8410469,-12.46044
2020-04-04,AU,Darwin,0.5,130.8410469,-12.46044
2020-04-05,AU,Darwin,0.5,130.8410469,-12.46044
2020-04-06,AU,Darwin,0.4,130.8410469,-12.46044
2020-04-07,AU,Darwin,0.4,130.8410469,-12.46044
2020-04-08,AU,Darwin,0.5,130.8410469,-12.46044
2020-04-09,AU,Darwin,0.5,130.8410469,-12.46044
2020-04-10,AU,Darwin,0.4,130.8410469,-12.46044
2020-04-11,AU,Darwin,0.3,130.8410469,-12.46044
2020-04-12,AU,Darwin,0.3,130.8410469,-12.46044
2020-04-13,AU,Darwin,0.4,130.8410469,-12.46044
2020-04-14,AU,Darwin,0.4,130.8410469,-12.46044
2020-04-15,AU,Darwin,0.4,130.8410469,-12.46044
2020-04-16,AU,Darwin,0.3,130.8410469,-12.46044
2020-04-17,AU,Darwin,0.5,130.8410469,-12.46044
2020-04-19,AU,Darwin,0.5,130.8410469,-12.46044
2020-04-20,AU,Darwin,0.5,130.8410469,-12.46044
2020-04-21,AU,Darwin,0.5,130.8410469,-12.46044
2020-04-22,AU,Darwin,0.6,130.8410469,-12.46044
2020-04-23,AU,Darwin,0.7,130.8410469,-12.46044
2020-04-24,AU,Darwin,0.5,130.8410469,-12.46044
2020-04-25,AU,Darwin,0.4,130.8410469,-12.46044
2020-04-26,AU,Darwin,0.5,130.8410469,-12.46044
2020-04-27,AU,Darwin,0.6,130.8410469,-12.46044
2020-04-28,AU,Darwin,0.7,130.8410469,-12.46044
2020-04-29,AU,Darwin,0.6,130.8410469,-12.46044
2020-04-30,AU,Darwin,0.8,130.8410469,-12.46044
2020-01-01,AU,Melbourne,3.8,144.9631608,-37.8142176
2020-01-02,AU,Melbourne,3.8,144.9631608,-37.8142176
2020-01-03,AU,Melbourne,8.4,144.9631608,-37.8142176
2020-01-04,AU,Melbourne,2.8,144.9631608,-37.8142176
2020-01-05,AU,Melbourne,3.8,144.9631608,-37.8142176
2020-01-06,AU,Melbourne,14.9,144.9631608,-37.8142176
2020-01-07,AU,Melbourne,5.6,144.9631608,-37.8142176
2020-01-08,AU,Melbourne,4.7,144.9631608,-37.8142176
2020-01-09,AU,Melbourne,6.5,144.9631608,-37.8142176
2020-01-10,AU,Melbourne,7.5,144.9631608,-37.8142176
2020-01-11,AU,Melbourne,1.9,144.9631608,-37.8142176
2020-01-12,AU,Melbourne,1.9,144.9631608,-37.8142176
2020-01-13,AU,Melbourne,8.4,144.9631608,-37.8142176
2020-01-14,AU,Melbourne,13.9,144.9631608,-37.8142176
2020-01-15,AU,Melbourne,9.3,144.9631608,-37.8142176
2020-01-16,AU,Melbourne,2.8,144.9631608,-37.8142176
2020-01-17,AU,Melbourne,3.8,144.9631608,-37.8142176
2020-01-18,AU,Melbourne,5.6,144.9631608,-37.8142176
2020-01-19,AU,Melbourne,5.6,144.9631608,-37.8142176
2020-01-20,AU,Melbourne,4.7,144.9631608,-37.8142176
2020-01-21,AU,Melbourne,6.5,144.9631608,-37.8142176
2020-01-22,AU,Melbourne,7.5,144.9631608,-37.8142176
2020-01-23,AU,Melbourne,4.7,144.9631608,-37.8142176
2020-01-24,AU,Melbourne,7.5,144.9631608,-37.8142176
2020-01-25,AU,Melbourne,5.6,144.9631608,-37.8142176
2020-01-26,AU,Melbourne,5.6,144.9631608,-37.8142176
2020-01-27,AU,Melbourne,4.7,144.9631608,-37.8142176
2020-01-28,AU,Melbourne,6.5,144.9631608,-37.8142176
2020-01-29,AU,Melbourne,8.4,144.9631608,-37.8142176
2020-01-30,AU,Melbourne,13.0,144.9631608,-37.8142176
2020-01-31,AU,Melbourne,8.4,144.9631608,-37.8142176
2020-02-01,AU,Melbourne,7.5,144.9631608,-37.8142176
2020-02-02,AU,Melbourne,3.8,144.9631608,-37.8142176
2020-02-03,AU,Melbourne,2.8,144.9631608,-37.8142176
2020-02-04,AU,Melbourne,3.8,144.9631608,-37.8142176
2020-02-05,AU,Melbourne,4.7,144.9631608,-37.8142176
2020-02-06,AU,Melbourne,11.2,144.9631608,-37.8142176
2020-02-07,AU,Melbourne,11.2,144.9631608,-37.8142176
2020-02-08,AU,Melbourne,7.5,144.9631608,-37.8142176
2020-02-09,AU,Melbourne,3.8,144.9631608,-37.8142176
2020-02-10,AU,Melbourne,6.5,144.9631608,-37.8142176
2020-02-11,AU,Melbourne,7.5,144.9631608,-37.8142176
2020-02-12,AU,Melbourne,4.7,144.9631608,-37.8142176
2020-02-13,AU,Melbourne,6.5,144.9631608,-37.8142176
2020-02-14,AU,Melbourne,9.3,144.9631608,-37.8142176
2020-02-15,AU,Melbourne,4.7,144.9631608,-37.8142176
2020-02-16,AU,Melbourne,2.8,144.9631608,-37.8142176
2020-02-17,AU,Melbourne,9.3,144.9631608,-37.8142176
2020-02-18,AU,Melbourne,10.2,144.9631608,-37.8142176
2020-02-19,AU,Melbourne,3.8,144.9631608,-37.8142176
2020-02-20,AU,Melbourne,2.8,144.9631608,-37.8142176
2020-02-21,AU,Melbourne,3.8,144.9631608,-37.8142176
2020-02-22,AU,Melbourne,3.8,144.9631608,-37.8142176
2020-02-23,AU,Melbourne,6.5,144.9631608,-37.8142176
2020-02-24,AU,Melbourne,13.0,144.9631608,-37.8142176
2020-02-25,AU,Melbourne,9.3,144.9631608,-37.8142176
2020-02-26,AU,Melbourne,4.7,144.9631608,-37.8142176
2020-02-27,AU,Melbourne,7.5,144.9631608,-37.8142176
2020-02-28,AU,Melbourne,4.7,144.9631608,-37.8142176
2020-02-29,AU,Melbourne,5.6,144.9631608,-37.8142176
2020-03-01,AU,Melbourne,5.6,144.9631608,-37.8142176
2020-03-02,AU,Melbourne,2.8,144.9631608,-37.8142176
2020-03-03,AU,Melbourne,2.8,144.9631608,-37.8142176
2020-03-04,AU,Melbourne,12.1,144.9631608,-37.8142176
2020-03-05,AU,Melbourne,12.1,144.9631608,-37.8142176
2020-03-06,AU,Melbourne,3.8,144.9631608,-37.8142176
2020-03-07,AU,Melbourne,2.8,144.9631608,-37.8142176
2020-03-08,AU,Melbourne,2.8,144.9631608,-37.8142176
2020-03-09,AU,Melbourne,3.8,144.9631608,-37.8142176
2020-03-10,AU,Melbourne,13.0,144.9631608,-37.8142176
2020-03-11,AU,Melbourne,11.2,144.9631608,-37.8142176
2020-03-12,AU,Melbourne,4.7,144.9631608,-37.8142176
2020-03-13,AU,Melbourne,6.5,144.9631608,-37.8142176
2020-03-14,AU,Melbourne,1.9,144.9631608,-37.8142176
2020-03-15,AU,Melbourne,3.8,144.9631608,-37.8142176
2020-03-16,AU,Melbourne,5.6,144.9631608,-37.8142176
2020-03-17,AU,Melbourne,5.6,144.9631608,-37.8142176
2020-03-18,AU,Melbourne,6.5,144.9631608,-37.8142176
2020-03-19,AU,Melbourne,11.2,144.9631608,-37.8142176
2020-03-20,AU,Melbourne,3.8,144.9631608,-37.8142176
2020-03-21,AU,Melbourne,4.7,144.9631608,-37.8142176
2020-03-22,AU,Melbourne,5.6,144.9631608,-37.8142176
2020-03-23,AU,Melbourne,5.6,144.9631608,-37.8142176
2020-03-24,AU,Melbourne,7.5,144.9631608,-37.8142176
2020-03-25,AU,Melbourne,4.7,144.9631608,-37.8142176
2020-03-26,AU,Melbourne,5.6,144.9631608,-37.8142176
2020-03-27,AU,Melbourne,6.5,144.9631608,-37.8142176
2020-03-28,AU,Melbourne,3.8,144.9631608,-37.8142176
2020-03-29,AU,Melbourne,2.8,144.9631608,-37.8142176
2020-03-30,AU,Melbourne,9.3,144.9631608,-37.8142176
2020-03-31,AU,Melbourne,8.4,144.9631608,-37.8142176
2020-04-01,AU,Melbourne,6.5,144.9631608,-37.8142176
2020-04-02,AU,Melbourne,8.4,144.9631608,-37.8142176
2020-04-03,AU,Melbourne,3.8,144.9631608,-37.8142176
2020-04-04,AU,Melbourne,3.8,144.9631608,-37.8142176
2020-04-05,AU,Melbourne,2.8,144.9631608,-37.8142176
2020-04-06,AU,Melbourne,5.6,144.9631608,-37.8142176
2020-04-07,AU,Melbourne,6.5,144.9631608,-37.8142176
2020-04-08,AU,Melbourne,7.5,144.9631608,-37.8142176
2020-04-09,AU,Melbourne,7.5,144.9631608,-37.8142176
2020-04-10,AU,Melbourne,2.8,144.9631608,-37.8142176
2020-04-11,AU,Melbourne,1.9,144.9631608,-37.8142176
2020-04-12,AU,Melbourne,3.8,144.9631608,-37.8142176
2020-04-13,AU,Melbourne,7.5,144.9631608,-37.8142176
2020-04-14,AU,Melbourne,5.6,144.9631608,-37.8142176
2020-04-15,AU,Melbourne,5.6,144.9631608,-37.8142176
2020-04-16,AU,Melbourne,6.5,144.9631608,-37.8142176
2020-04-17,AU,Melbourne,6.5,144.9631608,-37.8142176
2020-04-18,AU,Melbourne,4.7,144.9631608,-37.8142176
2020-04-19,AU,Melbourne,5.6,144.9631608,-37.8142176
2020-04-20,AU,Melbourne,5.6,144.9631608,-37.8142176
2020-04-21,AU,Melbourne,7.5,144.9631608,-37.8142176
2020-04-22,AU,Melbourne,9.3,144.9631608,-37.8142176
2020-04-23,AU,Melbourne,9.3,144.9631608,-37.8142176
2020-04-24,AU,Melbourne,6.5,144.9631608,-37.8142176
2020-04-25,AU,Melbourne,5.6,144.9631608,-37.8142176
2020-04-26,AU,Melbourne,3.8,144.9631608,-37.8142176
2020-04-27,AU,Melbourne,9.3,144.9631608,-37.8142176
2020-04-28,AU,Melbourne,7.5,144.9631608,-37.8142176
2020-04-29,AU,Melbourne,7.5,144.9631608,-37.8142176
2020-04-30,AU,Melbourne,8.4,144.9631608,-37.8142176
2020-01-01,AU,Newcastle,2.8,151.7812534,-32.9272881
2020-01-02,AU,Newcastle,1.9,151.7812534,-32.9272881
2020-01-03,AU,Newcastle,2.8,151.7812534,-32.9272881
2020-01-04,AU,Newcastle,5.6,151.7812534,-32.9272881
2020-01-05,AU,Newcastle,1.9,151.7812534,-32.9272881
2020-01-06,AU,Newcastle,1.9,151.7812534,-32.9272881
2020-01-07,AU,Newcastle,3.8,151.7812534,-32.9272881
2020-01-08,AU,Newcastle,3.8,151.7812534,-32.9272881
2020-01-09,AU,Newcastle,1.9,151.7812534,-32.9272881
2020-01-10,AU,Newcastle,3.8,151.7812534,-32.9272881
2020-01-11,AU,Newcastle,1.9,151.7812534,-32.9272881
2020-01-12,AU,Newcastle,1.9,151.7812534,-32.9272881
2020-01-13,AU,Newcastle,2.8,151.7812534,-32.9272881
2020-01-14,AU,Newcastle,3.8,151.7812534,-32.9272881
2020-01-15,AU,Newcastle,3.8,151.7812534,-32.9272881
2020-01-16,AU,Newcastle,8.4,151.7812534,-32.9272881
2020-01-17,AU,Newcastle,4.7,151.7812534,-32.9272881
2020-01-18,AU,Newcastle,4.7,151.7812534,-32.9272881
2020-01-19,AU,Newcastle,2.8,151.7812534,-32.9272881
2020-01-20,AU,Newcastle,5.6,151.7812534,-32.9272881
2020-01-21,AU,Newcastle,5.6,151.7812534,-32.9272881
2020-01-22,AU,Newcastle,3.8,151.7812534,-32.9272881
2020-01-23,AU,Newcastle,7.5,151.7812534,-32.9272881
2020-01-24,AU,Newcastle,3.8,151.7812534,-32.9272881
2020-01-25,AU,Newcastle,2.8,151.7812534,-32.9272881
2020-01-26,AU,Newcastle,4.7,151.7812534,-32.9272881
2020-01-27,AU,Newcastle,2.8,151.7812534,-32.9272881
2020-01-28,AU,Newcastle,5.6,151.7812534,-32.9272881
2020-01-29,AU,Newcastle,1.9,151.7812534,-32.9272881
2020-01-30,AU,Newcastle,2.8,151.7812534,-32.9272881
2020-01-31,AU,Newcastle,3.8,151.7812534,-32.9272881
2020-02-01,AU,Newcastle,4.7,151.7812534,-32.9272881
2020-02-02,AU,Newcastle,2.8,151.7812534,-32.9272881
2020-02-03,AU,Newcastle,4.7,151.7812534,-32.9272881
2020-02-04,AU,Newcastle,1.9,151.7812534,-32.9272881
2020-02-05,AU,Newcastle,3.8,151.7812534,-32.9272881
2020-02-06,AU,Newcastle,3.8,151.7812534,-32.9272881
2020-02-07,AU,Newcastle,1.9,151.7812534,-32.9272881
2020-02-08,AU,Newcastle,2.8,151.7812534,-32.9272881
2020-02-09,AU,Newcastle,1.9,151.7812534,-32.9272881
2020-02-10,AU,Newcastle,5.6,151.7812534,-32.9272881
2020-02-11,AU,Newcastle,4.7,151.7812534,-32.9272881
2020-02-12,AU,Newcastle,3.8,151.7812534,-32.9272881
2020-02-13,AU,Newcastle,2.8,151.7812534,-32.9272881
2020-02-14,AU,Newcastle,1.9,151.7812534,-32.9272881
2020-02-15,AU,Newcastle,3.8,151.7812534,-32.9272881
2020-02-16,AU,Newcastle,1.9,151.7812534,-32.9272881
2020-02-17,AU,Newcastle,5.6,151.7812534,-32.9272881
2020-02-18,AU,Newcastle,6.5,151.7812534,-32.9272881
2020-02-19,AU,Newcastle,4.7,151.7812534,-32.9272881
2020-02-20,AU,Newcastle,5.6,151.7812534,-32.9272881
2020-02-21,AU,Newcastle,3.8,151.7812534,-32.9272881
2020-02-22,AU,Newcastle,3.8,151.7812534,-32.9272881
2020-02-23,AU,Newcastle,1.9,151.7812534,-32.9272881
2020-02-24,AU,Newcastle,3.8,151.7812534,-32.9272881
2020-02-25,AU,Newcastle,2.8,151.7812534,-32.9272881
2020-02-26,AU,Newcastle,7.5,151.7812534,-32.9272881
2020-02-27,AU,Newcastle,2.8,151.7812534,-32.9272881
2020-02-28,AU,Newcastle,5.6,151.7812534,-32.9272881
2020-02-29,AU,Newcastle,3.8,151.7812534,-32.9272881
2020-03-01,AU,Newcastle,3.8,151.7812534,-32.9272881
2020-03-02,AU,Newcastle,7.5,151.7812534,-32.9272881
2020-03-03,AU,Newcastle,2.8,151.7812534,-32.9272881
2020-03-04,AU,Newcastle,2.8,151.7812534,-32.9272881
2020-03-05,AU,Newcastle,3.8,151.7812534,-32.9272881
2020-03-06,AU,Newcastle,2.8,151.7812534,-32.9272881
2020-03-07,AU,Newcastle,1.9,151.7812534,-32.9272881
2020-03-08,AU,Newcastle,1.9,151.7812534,-32.9272881
2020-03-09,AU,Newcastle,3.8,151.7812534,-32.9272881
2020-03-10,AU,Newcastle,3.8,151.7812534,-32.9272881
2020-03-11,AU,Newcastle,5.6,151.7812534,-32.9272881
2020-03-12,AU,Newcastle,7.5,151.7812534,-32.9272881
2020-03-13,AU,Newcastle,6.5,151.7812534,-32.9272881
2020-03-14,AU,Newcastle,5.6,151.7812534,-32.9272881
2020-03-15,AU,Newcastle,1.9,151.7812534,-32.9272881
2020-03-16,AU,Newcastle,1.9,151.7812534,-32.9272881
2020-03-17,AU,Newcastle,4.7,151.7812534,-32.9272881
2020-03-18,AU,Newcastle,5.6,151.7812534,-32.9272881
2020-03-19,AU,Newcastle,10.2,151.7812534,-32.9272881
2020-03-20,AU,Newcastle,14.9,151.7812534,-32.9272881
2020-03-21,AU,Newcastle,2.8,151.7812534,-32.9272881
2020-03-22,AU,Newcastle,3.8,151.7812534,-32.9272881
2020-03-23,AU,Newcastle,1.9,151.7812534,-32.9272881
2020-03-24,AU,Newcastle,4.7,151.7812534,-32.9272881
2020-03-25,AU,Newcastle,8.4,151.7812534,-32.9272881
2020-03-26,AU,Newcastle,4.7,151.7812534,-32.9272881
2020-03-27,AU,Newcastle,5.6,151.7812534,-32.9272881
2020-03-28,AU,Newcastle,5.6,151.7812534,-32.9272881
2020-03-29,AU,Newcastle,2.8,151.7812534,-32.9272881
2020-03-30,AU,Newcastle,10.2,151.7812534,-32.9272881
2020-03-31,AU,Newcastle,5.6,151.7812534,-32.9272881
2020-04-01,AU,Newcastle,5.6,151.7812534,-32.9272881
2020-04-02,AU,Newcastle,7.5,151.7812534,-32.9272881
2020-04-03,AU,Newcastle,7.5,151.7812534,-32.9272881
2020-04-04,AU,Newcastle,5.6,151.7812534,-32.9272881
2020-04-05,AU,Newcastle,8.4,151.7812534,-32.9272881
2020-04-06,AU,Newcastle,5.6,151.7812534,-32.9272881
2020-04-07,AU,Newcastle,3.8,151.7812534,-32.9272881
2020-04-08,AU,Newcastle,6.5,151.7812534,-32.9272881
2020-04-09,AU,Newcastle,4.7,151.7812534,-32.9272881
2020-04-10,AU,Newcastle,5.6,151.7812534,-32.9272881
2020-04-11,AU,Newcastle,4.7,151.7812534,-32.9272881
2020-04-12,AU,Newcastle,2.8,151.7812534,-32.9272881
2020-04-13,AU,Newcastle,8.4,151.7812534,-32.9272881
2020-04-14,AU,Newcastle,9.3,151.7812534,-32.9272881
2020-04-15,AU,Newcastle,11.2,151.7812534,-32.9272881
2020-04-16,AU,Newcastle,13.0,151.7812534,-32.9272881
2020-04-17,AU,Newcastle,9.3,151.7812534,-32.9272881
2020-04-18,AU,Newcastle,9.3,151.7812534,-32.9272881
2020-04-19,AU,Newcastle,9.3,151.7812534,-32.9272881
2020-04-20,AU,Newcastle,10.2,151.7812534,-32.9272881
2020-04-21,AU,Newcastle,12.1,151.7812534,-32.9272881
2020-04-22,AU,Newcastle,12.1,151.7812534,-32.9272881
2020-04-23,AU,Newcastle,11.2,151.7812534,-32.9272881
2020-04-24,AU,Newcastle,14.9,151.7812534,-32.9272881
2020-04-25,AU,Newcastle,10.2,151.7812534,-32.9272881
2020-04-26,AU,Newcastle,9.3,151.7812534,-32.9272881
2020-04-27,AU,Newcastle,6.5,151.7812534,-32.9272881
2020-04-28,AU,Newcastle,5.6,151.7812534,-32.9272881
2020-04-29,AU,Newcastle,5.6,151.7812534,-32.9272881
2020-04-30,AU,Newcastle,5.6,151.7812534,-32.9272881
2020-01-01,AU,Perth,3.4,115.8604796,-31.9527121
2020-01-07,AU,Perth,3.4,115.8604796,-31.9527121
2020-01-08,AU,Perth,2.3,115.8604796,-31.9527121
2020-01-09,AU,Perth,2.3,115.8604796,-31.9527121
2020-01-10,AU,Perth,1.2,115.8604796,-31.9527121
2020-01-11,AU,Perth,2.3,115.8604796,-31.9527121
2020-01-12,AU,Perth,5.6,115.8604796,-31.9527121
2020-01-13,AU,Perth,2.3,115.8604796,-31.9527121
2020-01-14,AU,Perth,4.5,115.8604796,-31.9527121
2020-01-15,AU,Perth,2.3,115.8604796,-31.9527121
2020-01-16,AU,Perth,2.3,115.8604796,-31.9527121
2020-01-17,AU,Perth,3.4,115.8604796,-31.9527121
2020-01-18,AU,Perth,2.3,115.8604796,-31.9527121
2020-01-19,AU,Perth,1.2,115.8604796,-31.9527121
2020-01-20,AU,Perth,4.5,115.8604796,-31.9527121
2020-01-21,AU,Perth,1.2,115.8604796,-31.9527121
2020-01-22,AU,Perth,2.3,115.8604796,-31.9527121
2020-01-23,AU,Perth,2.3,115.8604796,-31.9527121
2020-01-24,AU,Perth,3.4,115.8604796,-31.9527121
2020-01-30,AU,Perth,1.2,115.8604796,-31.9527121
2020-01-31,AU,Perth,1.2,115.8604796,-31.9527121
2020-02-01,AU,Perth,2.3,115.8604796,-31.9527121
2020-02-02,AU,Perth,2.3,115.8604796,-31.9527121
2020-02-03,AU,Perth,2.3,115.8604796,-31.9527121
2020-02-04,AU,Perth,3.4,115.8604796,-31.9527121
2020-02-05,AU,Perth,4.5,115.8604796,-31.9527121
2020-02-06,AU,Perth,2.3,115.8604796,-31.9527121
2020-02-07,AU,Perth,2.3,115.8604796,-31.9527121
2020-02-08,AU,Perth,2.3,115.8604796,-31.9527121
2020-02-09,AU,Perth,2.3,115.8604796,-31.9527121
2020-02-10,AU,Perth,2.3,115.8604796,-31.9527121
2020-02-11,AU,Perth,2.3,115.8604796,-31.9527121
2020-02-12,AU,Perth,3.4,115.8604796,-31.9527121
2020-02-13,AU,Perth,3.4,115.8604796,-31.9527121
2020-02-14,AU,Perth,3.4,115.8604796,-31.9527121
2020-02-15,AU,Perth,2.3,115.8604796,-31.9527121
2020-02-16,AU,Perth,1.2,115.8604796,-31.9527121
2020-02-17,AU,Perth,2.3,115.8604796,-31.9527121
2020-02-18,AU,Perth,2.3,115.8604796,-31.9527121
2020-02-19,AU,Perth,2.3,115.8604796,-31.9527121
2020-02-20,AU,Perth,4.5,115.8604796,-31.9527121
2020-02-21,AU,Perth,3.4,115.8604796,-31.9527121
2020-02-22,AU,Perth,5.6,115.8604796,-31.9527121
2020-02-23,AU,Perth,3.4,115.8604796,-31.9527121
2020-02-24,AU,Perth,2.3,115.8604796,-31.9527121
2020-02-25,AU,Perth,3.4,115.8604796,-31.9527121
2020-02-26,AU,Perth,3.4,115.8604796,-31.9527121
2020-02-27,AU,Perth,3.4,115.8604796,-31.9527121
2020-02-28,AU,Perth,3.4,115.8604796,-31.9527121
2020-02-29,AU,Perth,2.3,115.8604796,-31.9527121
2020-03-01,AU,Perth,2.3,115.8604796,-31.9527121
2020-03-02,AU,Perth,2.3,115.8604796,-31.9527121
2020-03-03,AU,Perth,4.5,115.8604796,-31.9527121
2020-03-04,AU,Perth,8.9,115.8604796,-31.9527121
2020-03-05,AU,Perth,10.0,115.8604796,-31.9527121
2020-03-06,AU,Perth,2.3,115.8604796,-31.9527121
2020-03-07,AU,Perth,2.3,115.8604796,-31.9527121
2020-03-08,AU,Perth,3.4,115.8604796,-31.9527121
2020-03-09,AU,Perth,3.4,115.8604796,-31.9527121
2020-03-10,AU,Perth,5.6,115.8604796,-31.9527121
2020-03-11,AU,Perth,4.5,115.8604796,-31.9527121
2020-03-12,AU,Perth,6.7,115.8604796,-31.9527121
2020-03-13,AU,Perth,2.3,115.8604796,-31.9527121
2020-03-14,AU,Perth,3.4,115.8604796,-31.9527121
2020-03-15,AU,Perth,3.4,115.8604796,-31.9527121
2020-03-16,AU,Perth,3.4,115.8604796,-31.9527121
2020-03-17,AU,Perth,3.4,115.8604796,-31.9527121
